accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,image_count
1957746,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx luridata,Scotopteryx luridata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957706,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx moeniata,Scotopteryx moeniata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957632,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx mucronata,Scotopteryx mucronata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
8172949,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx peribolata,Scotopteryx peribolata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962204,Lepidoptera,Geometridae,Selenia,Selenia dentaria,Selenia dentaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962268,Lepidoptera,Geometridae,Selenia,Selenia lunularia,Selenia lunularia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962265,Lepidoptera,Geometridae,Selenia,Selenia tetralunaria,Selenia tetralunaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1970227,Lepidoptera,Geometridae,Selidosema,Selidosema brunnearia,Selidosema brunnearia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144543,Lepidoptera,Geometridae,Siona,Siona lineata,Siona lineata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4302268,Lepidoptera,Geometridae,Spargania,Spargania luctuata,Spargania luctuata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5149836,Lepidoptera,Geometridae,Stegania,Stegania cararia,Stegania cararia,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5149839,Lepidoptera,Geometridae,Stegania,Stegania trimaculata,Stegania trimaculata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962584,Lepidoptera,Geometridae,Tephronia,Tephronia sepiaria,Tephronia sepiaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1963306,Lepidoptera,Geometridae,Thalera,Thalera fimbrialis,Thalera fimbrialis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148424,Lepidoptera,Geometridae,Thera,Thera britannica,Thera britannica,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148486,Lepidoptera,Geometridae,Thera,Thera cognata,Thera cognata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148475,Lepidoptera,Geometridae,Thera,Thera cupressata,Thera cupressata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148462,Lepidoptera,Geometridae,Thera,Thera juniperata,Thera juniperata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148487,Lepidoptera,Geometridae,Thera,Thera obeliscata,Thera obeliscata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148394,Lepidoptera,Geometridae,Thera,Thera vetustata,Thera vetustata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148248,Lepidoptera,Geometridae,Theria,Theria primaria,Theria primaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957300,Lepidoptera,Geometridae,Thetidia,Thetidia smaragdaria,Thetidia smaragdaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1966017,Lepidoptera,Geometridae,Timandra,Timandra comae,Timandra comae,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147608,Lepidoptera,Geometridae,Trichopteryx,Trichopteryx carpinata,Trichopteryx carpinata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147638,Lepidoptera,Geometridae,Trichopteryx,Trichopteryx polycommata,Trichopteryx polycommata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1969954,Lepidoptera,Geometridae,Triphosa,Triphosa dubitata,Triphosa dubitata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147834,Lepidoptera,Geometridae,Venusia,Venusia blomeri,Venusia blomeri,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147827,Lepidoptera,Geometridae,Venusia,Venusia cambrica,Venusia cambrica,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986452,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe biriviata,Xanthorhoe biriviata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986367,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe decoloraria,Xanthorhoe decoloraria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986575,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe designata,Xanthorhoe designata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986157,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe fluctuata,Xanthorhoe fluctuata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986220,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe montanata,Xanthorhoe montanata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986522,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe quadrifasiata,Xanthorhoe quadrifasiata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986166,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe spadicearia,Xanthorhoe spadicearia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5102287,Lepidoptera,Lasiocampidae,Odonestis,Odonestis pruni,Odonestis pruni,99,ACCEPTED,EXACT,SPECIES,london31May2023,461.0
1732662,Lepidoptera,Lasiocampidae,Phyllodesma,Phyllodesma ilicifolia,Phyllodesma ilicifolia,98,ACCEPTED,EXACT,SPECIES,london31May2023,697.0
4522322,Lepidoptera,Limacodidae,Heterogenea,Heterogenea asella,Heterogenea asella,99,ACCEPTED,EXACT,SPECIES,london31May2023,375.0
5109455,Lepidoptera,Noctuidae,Acontia,Acontia nitidula,Acontia nitidula,99,ACCEPTED,EXACT,SPECIES,london31May2023,5.0
8150836,Lepidoptera,Noctuidae,Acosmetia,Acosmetia caliginosa,Acosmetia caliginosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,169.0
1783045,Lepidoptera,Noctuidae,Acronicta,Acronicta cinerea,Acronicta cinerea,99,ACCEPTED,EXACT,SPECIES,london31May2023,977.0
7825213,Lepidoptera,Noctuidae,Acronicta,Acronicta cuspis,Acronicta cuspis,99,ACCEPTED,EXACT,SPECIES,london31May2023,661.0
1782841,Lepidoptera,Noctuidae,Acronicta,Acronicta strigosa,Acronicta strigosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,553.0
1787506,Lepidoptera,Noctuidae,Actebia,Actebia fennica,Actebia fennica,99,ACCEPTED,EXACT,SPECIES,london31May2023,460.0
1787504,Lepidoptera,Noctuidae,Actebia,Actebia praecox,Actebia praecox,99,ACCEPTED,EXACT,SPECIES,london31May2023,550.0
5113847,Lepidoptera,Noctuidae,Aedia,Aedia funesta,Aedia funesta,99,ACCEPTED,EXACT,SPECIES,london31May2023,414.0
5113853,Lepidoptera,Noctuidae,Aedia,Aedia leucomelas,Aedia leucomelas,98,ACCEPTED,EXACT,SPECIES,london31May2023,909.0
4533714,Lepidoptera,Noctuidae,Agrotis,Agrotis bigramma,Agrotis bigramma,99,ACCEPTED,EXACT,SPECIES,london31May2023,515.0
4533720,Lepidoptera,Noctuidae,Agrotis,Agrotis catalaunensis,Agrotis catalaunensis,99,ACCEPTED,EXACT,SPECIES,london31May2023,29.0
1770869,Lepidoptera,Noctuidae,Agrotis,Agrotis cinerea,Agrotis cinerea,99,ACCEPTED,EXACT,SPECIES,london31May2023,545.0
1770920,Lepidoptera,Noctuidae,Agrotis,Agrotis deprivata,Agrotis deprivata,99,ACCEPTED,EXACT,SPECIES,london31May2023,1.0
1770776,Lepidoptera,Noctuidae,Agrotis,Agrotis graslini,Agrotis graslini,99,ACCEPTED,EXACT,SPECIES,london31May2023,6.0
1771163,Lepidoptera,Noctuidae,Agrotis,Agrotis herzogi,Agrotis herzogi,99,ACCEPTED,EXACT,SPECIES,london31May2023,31.0
1771204,Lepidoptera,Noctuidae,Agrotis,Agrotis ripae,Agrotis ripae,99,ACCEPTED,EXACT,SPECIES,london31May2023,319.0
1770821,Lepidoptera,Noctuidae,Agrotis,Agrotis trux,Agrotis trux,99,ACCEPTED,EXACT,SPECIES,london31May2023,980.0
1771391,Lepidoptera,Noctuidae,Amphipoea,Amphipoea crinanensis,Amphipoea crinanensis,99,ACCEPTED,EXACT,SPECIES,london31May2023,259.0
1771429,Lepidoptera,Noctuidae,Amphipoea,Amphipoea lucens,Amphipoea lucens,99,ACCEPTED,EXACT,SPECIES,london31May2023,351.0
4534691,Lepidoptera,Noctuidae,Amphipyra,Amphipyra effusa,Amphipyra effusa,98,ACCEPTED,EXACT,SPECIES,london31May2023,64.0
1789553,Lepidoptera,Noctuidae,Anarta,Anarta melanopa,Anarta melanopa,99,ACCEPTED,EXACT,SPECIES,london31May2023,644.0
10263995,Lepidoptera,Noctuidae,Agrochola,Anchoscelis haematidea,Anchoscelis haematidea,98,DOUBTFUL,EXACT,SPECIES,london31May2023,0.0
10113008,Lepidoptera,Noctuidae,Agrochola,Anchoscelis helvola,Anchoscelis helvola,98,DOUBTFUL,EXACT,SPECIES,london31May2023,594.0
9510363,Lepidoptera,Noctuidae,Agrochola,Anchoscelis lunosa,Anchoscelis lunosa,98,DOUBTFUL,EXACT,SPECIES,london31May2023,897.0
1796139,Lepidoptera,Noctuidae,Apamea,Apamea epomidion,Apamea epomidion,99,ACCEPTED,EXACT,SPECIES,london31May2023,739.0
1795848,Lepidoptera,Noctuidae,Apamea,Apamea exulis,Apamea exulis,99,ACCEPTED,EXACT,SPECIES,london31May2023,343.0
1795930,Lepidoptera,Noctuidae,Apamea,Apamea furva,Apamea furva,99,ACCEPTED,EXACT,SPECIES,london31May2023,572.0
1795854,Lepidoptera,Noctuidae,Apamea,Apamea lateritia,Apamea lateritia,99,ACCEPTED,EXACT,SPECIES,london31May2023,824.0
1760857,Lepidoptera,Noctuidae,Aporophyla,Aporophyla australis,Aporophyla australis,99,ACCEPTED,EXACT,SPECIES,london31May2023,352.0
1760887,Lepidoptera,Noctuidae,Aporophyla,Aporophyla lueneburgensis,Aporophyla lueneburgensis,99,ACCEPTED,EXACT,SPECIES,london31May2023,820.0
1760893,Lepidoptera,Noctuidae,Aporophyla,Aporophyla lutulenta,Aporophyla lutulenta,99,ACCEPTED,EXACT,SPECIES,london31May2023,814.0
1789840,Lepidoptera,Noctuidae,Archanara,Archanara neurica,Archanara neurica,99,ACCEPTED,EXACT,SPECIES,london31May2023,286.0
1787279,Lepidoptera,Noctuidae,Athetis,Athetis hospes,Athetis hospes,99,ACCEPTED,EXACT,SPECIES,london31May2023,627.0
1787112,Lepidoptera,Noctuidae,Athetis,Athetis pallustris,Athetis pallustris,99,ACCEPTED,EXACT,SPECIES,london31May2023,250.0
1792478,Lepidoptera,Noctuidae,Autographa,Autographa bimaculata,Autographa bimaculata,99,ACCEPTED,EXACT,SPECIES,london31May2023,179.0
1789957,Lepidoptera,Noctuidae,Brithys,Brithys crini,Brithys crini,99,ACCEPTED,EXACT,SPECIES,london31May2023,680.0
8742426,Lepidoptera,Noctuidae,Bryophila,Bryophila raptricula,Bryophila raptricula,98,ACCEPTED,EXACT,SPECIES,london31May2023,725.0
1789191,Lepidoptera,Erebidae,Caenurgina,Caenurgina crassiuscula,Caenurgina crassiuscula,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5108665,Lepidoptera,Noctuidae,Callopistria,Callopistria floridensis,Callopistria floridensis,99,ACCEPTED,EXACT,SPECIES,london31May2023,909.0
5108761,Lepidoptera,Noctuidae,Callopistria,Callopistria juventina,Callopistria juventina,99,ACCEPTED,EXACT,SPECIES,london31May2023,607.0
5108660,Lepidoptera,Noctuidae,Callopistria,Callopistria latreillei,Callopistria latreillei,99,ACCEPTED,EXACT,SPECIES,london31May2023,207.0
1796451,Lepidoptera,Noctuidae,Calophasia,Calophasia platyptera,Calophasia platyptera,99,ACCEPTED,EXACT,SPECIES,london31May2023,39.0
4534252,Lepidoptera,Noctuidae,Caradrina,Caradrina flavirena,Caradrina flavirena,98,ACCEPTED,EXACT,SPECIES,london31May2023,142.0
1765017,Lepidoptera,Noctuidae,Caradrina,Caradrina kadenii,Caradrina kadenii,98,ACCEPTED,EXACT,SPECIES,london31May2023,808.0
4534257,Lepidoptera,Noctuidae,Caradrina,Caradrina selini,Caradrina selini,98,ACCEPTED,EXACT,SPECIES,london31May2023,873.0
5110871,Lepidoptera,Noctuidae,Cerastis,Cerastis leucographa,Cerastis leucographa,99,ACCEPTED,EXACT,SPECIES,london31May2023,652.0
5772309,Lepidoptera,Noctuidae,Chloantha,Chloantha hyperici,Chloantha hyperici,99,ACCEPTED,EXACT,SPECIES,london31May2023,571.0
1785181,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis acuta,Chrysodeixis acuta,99,ACCEPTED,EXACT,SPECIES,london31May2023,89.0
9549172,Lepidoptera,Noctuidae,Xanthia,Cirrhia ocellaris,Cirrhia ocellaris,98,DOUBTFUL,EXACT,SPECIES,london31May2023,510.0
1775891,Lepidoptera,Noctuidae,Coenobia,Coenobia rufa,Coenobia rufa,99,ACCEPTED,EXACT,SPECIES,london31May2023,949.0
1781694,Lepidoptera,Noctuidae,Coenophila,Coenophila subrosea,Coenophila subrosea,99,ACCEPTED,EXACT,SPECIES,london31May2023,865.0
4534017,Lepidoptera,Noctuidae,Conisania,Conisania andalusica,Conisania andalusica,99,ACCEPTED,EXACT,SPECIES,london31May2023,27.0
1768729,Lepidoptera,Noctuidae,Conistra,Conistra ligula,Conistra ligula,99,ACCEPTED,EXACT,SPECIES,london31May2023,968.0
9593475,Lepidoptera,Noctuidae,Psaphida,Copipanolis styracis,Psaphida styracis,99,SYNONYM,EXACT,SPECIES,london31May2023,147.0
1784349,Lepidoptera,Noctuidae,Cornutiplusia,Cornutiplusia circumflexa,Cornutiplusia circumflexa,99,ACCEPTED,EXACT,SPECIES,london31May2023,201.0
1769519,Lepidoptera,Noctuidae,Cosmia,Cosmia affinis,Cosmia affinis,98,ACCEPTED,EXACT,SPECIES,london31May2023,965.0
1769543,Lepidoptera,Noctuidae,Cosmia,Cosmia diffinis,Cosmia diffinis,99,ACCEPTED,EXACT,SPECIES,london31May2023,591.0
1785361,Lepidoptera,Noctuidae,Ctenoplusia,Ctenoplusia accentifera,Ctenoplusia accentifera,99,ACCEPTED,EXACT,SPECIES,london31May2023,83.0
1785329,Lepidoptera,Noctuidae,Ctenoplusia,Ctenoplusia limbirena,Ctenoplusia limbirena,99,ACCEPTED,EXACT,SPECIES,london31May2023,581.0
5109641,Lepidoptera,Noctuidae,Cucullia,Cucullia argentea,Cucullia argentea,98,ACCEPTED,EXACT,SPECIES,london31May2023,187.0
5109595,Lepidoptera,Noctuidae,Cucullia,Cucullia artemisiae,Cucullia artemisiae,98,ACCEPTED,EXACT,SPECIES,london31May2023,110.0
5109614,Lepidoptera,Noctuidae,Cucullia,Cucullia asteris,Cucullia asteris,99,ACCEPTED,EXACT,SPECIES,london31May2023,770.0
5109646,Lepidoptera,Noctuidae,Cucullia,Cucullia calendulae,Cucullia calendulae,98,ACCEPTED,EXACT,SPECIES,london31May2023,220.0
5109552,Lepidoptera,Noctuidae,Cucullia,Cucullia gnaphalii,Cucullia gnaphalii,98,ACCEPTED,EXACT,SPECIES,london31May2023,276.0
5109722,Lepidoptera,Noctuidae,Cucullia,Cucullia lactucae,Cucullia lactucae,98,ACCEPTED,EXACT,SPECIES,london31May2023,896.0
5109480,Lepidoptera,Noctuidae,Cucullia,Cucullia lychnitis,Cucullia lychnitis,99,ACCEPTED,EXACT,SPECIES,london31May2023,621.0
4532888,Lepidoptera,Noctuidae,Deltote,Deltote deceptoria,Deltote deceptoria,99,ACCEPTED,EXACT,SPECIES,london31May2023,983.0
1785887,Lepidoptera,Noctuidae,Diachrysia,Diachrysia chryson,Diachrysia chryson,99,ACCEPTED,EXACT,SPECIES,london31May2023,414.0
4533442,Lepidoptera,Noctuidae,Diarsia,Diarsia florida,Diarsia florida,99,ACCEPTED,EXACT,SPECIES,london31May2023,184.0
8021109,Lepidoptera,Noctuidae,Basistriga,Dichagyris flammatra,Basistriga flammatra,99,SYNONYM,EXACT,SPECIES,london31May2023,75.0
1765954,Lepidoptera,Noctuidae,Dicycla,Dicycla oo,Dicycla oo,99,ACCEPTED,EXACT,SPECIES,london31May2023,407.0
5108951,Lepidoptera,Erebidae,Diphthera,Diphthera festiva,Diphthera festiva,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1792768,Lepidoptera,Noctuidae,Dryobota,Dryobota labecula,Dryobota labecula,99,ACCEPTED,EXACT,SPECIES,london31May2023,110.0
9805848,Lepidoptera,Noctuidae,Dryobotodes,Dryobotodes roboris,Dryobotodes roboris,98,ACCEPTED,EXACT,SPECIES,london31May2023,136.0
1789255,Lepidoptera,Noctuidae,Dryobotodes,Dryobotodes tenebrosa,Dryobotodes tenebrosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,52.0
1792061,Lepidoptera,Noctuidae,Egira,Egira conspicillaris,Egira conspicillaris,99,ACCEPTED,EXACT,SPECIES,london31May2023,855.0
1780390,Lepidoptera,Noctuidae,Elaphria,Elaphria agrotina,Elaphria agrotina,99,ACCEPTED,EXACT,SPECIES,london31May2023,82.0
1794361,Lepidoptera,Noctuidae,Lasionycta,Eriopygodes imbecilla,Eriopygodes imbecillus,95,DOUBTFUL,FUZZY,SPECIES,london31May2023,740.0
8393221,Lepidoptera,Noctuidae,Eucarta,Eucarta amethystina,Eucarta amethystina,99,ACCEPTED,EXACT,SPECIES,london31May2023,196.0
4532696,Lepidoptera,Noctuidae,Eucarta,Eucarta virgo,Eucarta virgo,99,ACCEPTED,EXACT,SPECIES,london31May2023,283.0
1770530,Lepidoptera,Noctuidae,Euchalcia,Euchalcia variabilis,Euchalcia variabilis,98,ACCEPTED,EXACT,SPECIES,london31May2023,208.0
11145613,Lepidoptera,Noctuidae,Eudryas,Eudryas staejohannis,Eudryas staejohannis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4534542,Lepidoptera,Noctuidae,Fabula,Fabula zollikoferi,Fabula zollikoferi,99,ACCEPTED,EXACT,SPECIES,london31May2023,24.0
1785733,Lepidoptera,Noctuidae,Feltia,Feltia subgothica,Feltia subgothica,98,ACCEPTED,EXACT,SPECIES,london31May2023,128.0
9135821,Lepidoptera,Noctuidae,Globia,Globia algae,Globia algae,99,ACCEPTED,EXACT,SPECIES,london31May2023,676.0
1768308,Lepidoptera,Noctuidae,Gortyna,Gortyna borelii,Gortyna borelii,99,ACCEPTED,EXACT,SPECIES,london31May2023,22.0
1769645,Lepidoptera,Noctuidae,Graphania,Graphania dives,Graphania dives,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1787751,Lepidoptera,Noctuidae,Hadena,Hadena albimacula,Hadena albimacula,98,ACCEPTED,EXACT,SPECIES,london31May2023,564.0
1787697,Lepidoptera,Noctuidae,Hadena,Hadena caesia,Hadena caesia,99,ACCEPTED,EXACT,SPECIES,london31May2023,112.0
1787631,Lepidoptera,Noctuidae,Hadena,Hadena irregularis,Hadena irregularis,99,ACCEPTED,EXACT,SPECIES,london31May2023,81.0
4534676,Lepidoptera,Noctuidae,Heliothis,Heliothis maritima,Heliothis maritima,99,ACCEPTED,EXACT,SPECIES,london31May2023,42.0
4534675,Lepidoptera,Noctuidae,Heliothis,Heliothis nubigera,Heliothis nubigera,99,ACCEPTED,EXACT,SPECIES,london31May2023,78.0
1784824,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina superstes,Hoplodrina superstes,99,ACCEPTED,EXACT,SPECIES,london31May2023,33.0
1796643,Lepidoptera,Noctuidae,Hydraecia,Hydraecia osseola,Hydraecia osseola,99,ACCEPTED,EXACT,SPECIES,london31May2023,20.0
1796666,Lepidoptera,Noctuidae,Hydraecia,Hydraecia petasitis,Hydraecia petasitis,99,ACCEPTED,EXACT,SPECIES,london31May2023,345.0
1792645,Lepidoptera,Noctuidae,Jodia,Jodia croceago,Jodia croceago,99,ACCEPTED,EXACT,SPECIES,london31May2023,288.0
4533947,Lepidoptera,Noctuidae,Lacanobia,Lacanobia blenna,Lacanobia blenna,99,ACCEPTED,EXACT,SPECIES,london31May2023,79.0
7972792,Lepidoptera,Noctuidae,Lacanobia,Lacanobia splendens,Lacanobia splendens,99,ACCEPTED,EXACT,SPECIES,london31May2023,171.0
10312073,Lepidoptera,Noctuidae,Agrochola,Leptologia lota,Leptologia lota,98,DOUBTFUL,EXACT,SPECIES,london31May2023,393.0
10068024,Lepidoptera,Noctuidae,Agrochola,Leptologia macilenta,Leptologia macilenta,98,DOUBTFUL,EXACT,SPECIES,london31May2023,383.0
5772222,Lepidoptera,Noctuidae,Leucania,Leucania loreyi,Leucania loreyi,99,ACCEPTED,EXACT,SPECIES,london31May2023,359.0
5111481,Lepidoptera,Noctuidae,Leucania,Leucania putrescens,Leucania putrescens,99,ACCEPTED,EXACT,SPECIES,london31May2023,263.0
1775329,Lepidoptera,Noctuidae,Leucochlaena,Leucochlaena oditis,Leucochlaena oditis,99,ACCEPTED,EXACT,SPECIES,london31May2023,650.0
1759686,Lepidoptera,Noctuidae,Lithophane,Lithophane lamda,Lithophane lamda,99,ACCEPTED,EXACT,SPECIES,london31May2023,704.0
1759673,Lepidoptera,Noctuidae,Lithophane,Lithophane leautieri,Lithophane leautieri,99,ACCEPTED,EXACT,SPECIES,london31May2023,431.0
1759597,Lepidoptera,Noctuidae,Lithophane,Lithophane semibrunnea,Lithophane semibrunnea,99,ACCEPTED,EXACT,SPECIES,london31May2023,596.0
4534398,Lepidoptera,Noctuidae,Longalatedes,Longalatedes elymi,Longalatedes elymi,99,ACCEPTED,EXACT,SPECIES,london31May2023,821.0
1770353,Lepidoptera,Noctuidae,Luperina,Luperina dumerilii,Luperina dumerilii,99,ACCEPTED,EXACT,SPECIES,london31May2023,379.0
1770322,Lepidoptera,Noctuidae,Luperina,Luperina nickerlii,Luperina nickerlii,99,ACCEPTED,EXACT,SPECIES,london31May2023,14.0
1783971,Lepidoptera,Noctuidae,Meganephria,Meganephria bimaculosa,Meganephria bimaculosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,54.0
1787417,Lepidoptera,Noctuidae,Mesogona,Mesogona acetosellae,Mesogona acetosellae,98,ACCEPTED,EXACT,SPECIES,london31May2023,178.0
4533345,Lepidoptera,Noctuidae,Mniotype,Mniotype solieri,Mniotype solieri,99,ACCEPTED,EXACT,SPECIES,london31May2023,207.0
4687935,Lepidoptera,Erebidae,Mocis,Mocis trifasciata,Mocis trifasciata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5111360,Lepidoptera,Noctuidae,Leucania,Mythimna commoides,Leucania commoides,99,SYNONYM,EXACT,SPECIES,london31May2023,398.0
5772180,Lepidoptera,Noctuidae,Mythimna,Mythimna litoralis,Mythimna litoralis,99,ACCEPTED,EXACT,SPECIES,london31May2023,664.0
5772202,Lepidoptera,Noctuidae,Mythimna,Mythimna pudorina,Mythimna pudorina,99,ACCEPTED,EXACT,SPECIES,london31May2023,823.0
1767655,Lepidoptera,Noctuidae,Mythimna,Mythimna turca,Mythimna turca,99,ACCEPTED,EXACT,SPECIES,london31May2023,767.0
1789755,Lepidoptera,Noctuidae,Noctua,Noctua orbona,Noctua orbona,98,ACCEPTED,EXACT,SPECIES,london31May2023,805.0
1770416,Lepidoptera,Noctuidae,Ochropleura,Ochropleura leucogaster,Ochropleura leucogaster,99,ACCEPTED,EXACT,SPECIES,london31May2023,282.0
1766418,Lepidoptera,Noctuidae,Oligia,Oligia versicolor,Oligia versicolor,98,ACCEPTED,EXACT,SPECIES,london31May2023,229.0
5110818,Lepidoptera,Noctuidae,Oria,Oria musculosa,Oria musculosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,351.0
1791114,Lepidoptera,Erebidae,Orodesma,Orodesma apicina,Orodesma apicina,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4534461,Lepidoptera,Noctuidae,Pabulatrix,Pabulatrix pabulatricula,Pabulatrix pabulatricula,99,ACCEPTED,EXACT,SPECIES,london31May2023,699.0
7869346,Lepidoptera,Noctuidae,Pachetra,Pachetra sagittigera,Pachetra sagittigera,99,ACCEPTED,EXACT,SPECIES,london31May2023,702.0
1802868,Lepidoptera,Nolidae,Pardasena,Pardasena virgulana,Pardasena virgulana,99,ACCEPTED,EXACT,SPECIES,london31May2023,41.0
11136655,Lepidoptera,Noctuidae,Perigea,Perigea capensis,Perigea capensis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
6097260,Lepidoptera,Noctuidae,Periphanes,Periphanes delphinii,Periphanes delphinii,98,ACCEPTED,EXACT,SPECIES,london31May2023,38.0
1792379,Lepidoptera,Noctuidae,Photedes,Photedes captiuncula,Photedes captiuncula,99,ACCEPTED,EXACT,SPECIES,london31May2023,285.0
1792390,Lepidoptera,Noctuidae,Photedes,Photedes morrisii,Photedes morrisii,99,ACCEPTED,EXACT,SPECIES,london31May2023,395.0
9579730,Lepidoptera,Erebidae,Hypena,Plathypena scabra,Hypena scabra,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1776330,Lepidoptera,Noctuidae,Polia,Polia nebulosa,Polia nebulosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,455.0
1780926,Lepidoptera,Noctuidae,Polymixis,Polymixis flavicincta,Polymixis flavicincta,99,ACCEPTED,EXACT,SPECIES,london31May2023,572.0
1780954,Lepidoptera,Noctuidae,Polymixis,Polymixis xanthomista,Polymixis xanthomista,99,ACCEPTED,EXACT,SPECIES,london31May2023,55.0
1784359,Lepidoptera,Noctuidae,Polyphaenis,Polyphaenis sericata,Polyphaenis sericata,98,ACCEPTED,EXACT,SPECIES,london31May2023,852.0
4534403,Lepidoptera,Noctuidae,Protarchanara,Protarchanara brevilinea,Protarchanara brevilinea,99,ACCEPTED,EXACT,SPECIES,london31May2023,462.0
1767511,Lepidoptera,Noctuidae,Protoschinia,Protoschinia scutosa,Protoschinia scutosa,98,ACCEPTED,EXACT,SPECIES,london31May2023,124.0
1774959,Lepidoptera,Noctuidae,Pseudenargia,Pseudenargia ulicis,Pseudenargia ulicis,99,ACCEPTED,EXACT,SPECIES,london31May2023,40.0
1799701,Lepidoptera,Noctuidae,Pseudeustrotia,Pseudeustrotia candidula,Pseudeustrotia candidula,99,ACCEPTED,EXACT,SPECIES,london31May2023,890.0
5109438,Lepidoptera,Noctuidae,Acontia,Pseudoplusia includens,Acontia margaritata,99,SYNONYM,EXACT,SPECIES,london31May2023,4.0
1790651,Lepidoptera,Noctuidae,Rhyacia,Rhyacia lucipeta,Rhyacia lucipeta,99,ACCEPTED,EXACT,SPECIES,london31May2023,4.0
1790625,Lepidoptera,Noctuidae,Rhyacia,Rhyacia simulans,Rhyacia simulans,99,ACCEPTED,EXACT,SPECIES,london31May2023,576.0
9474256,Lepidoptera,Noctuidae,Schinia,Schinia rivulosa,Schinia rivulosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,930.0
1776207,Lepidoptera,Noctuidae,Scotochrosta,Scotochrosta pulla,Scotochrosta pulla,98,ACCEPTED,EXACT,SPECIES,london31May2023,26.0
1770573,Lepidoptera,Noctuidae,Sedina,Sedina buettneri,Sedina buettneri,99,ACCEPTED,EXACT,SPECIES,london31May2023,138.0
1778127,Lepidoptera,Noctuidae,Senta,Senta flammea,Senta flammea,99,ACCEPTED,EXACT,SPECIES,london31May2023,415.0
