accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
5772176,Lepidoptera,Noctuidae,Mythimna,Mythimna ferrago,Mythimna ferrago,98,ACCEPTED,EXACT,SPECIES,london31May2023
5772210,Lepidoptera,Noctuidae,Mythimna,Mythimna impura,Mythimna impura,98,ACCEPTED,EXACT,SPECIES,london31May2023
5772172,Lepidoptera,Noctuidae,Mythimna,Mythimna l-album,Mythimna l-album,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772180,Lepidoptera,Noctuidae,Mythimna,Mythimna litoralis,Mythimna litoralis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772196,Lepidoptera,Noctuidae,Mythimna,Mythimna pallens,Mythimna pallens,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772202,Lepidoptera,Noctuidae,Mythimna,Mythimna pudorina,Mythimna pudorina,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772205,Lepidoptera,Noctuidae,Mythimna,Mythimna straminea,Mythimna straminea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1767655,Lepidoptera,Noctuidae,Mythimna,Mythimna turca,Mythimna turca,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772169,Lepidoptera,Noctuidae,Mythimna,Mythimna unipuncta,Mythimna unipuncta,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772206,Lepidoptera,Noctuidae,Mythimna,Mythimna vitellina,Mythimna vitellina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1779334,Lepidoptera,Noctuidae,Naenia,Naenia typica,Naenia typica,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789730,Lepidoptera,Noctuidae,Noctua,Noctua comes,Noctua comes,98,ACCEPTED,EXACT,SPECIES,london31May2023
1789745,Lepidoptera,Noctuidae,Noctua,Noctua fimbriata,Noctua fimbriata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789694,Lepidoptera,Noctuidae,Noctua,Noctua interjecta,Noctua interjecta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789785,Lepidoptera,Noctuidae,Noctua,Noctua janthe,Noctua janthe,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789783,Lepidoptera,Noctuidae,Noctua,Noctua janthina,Noctua janthina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789755,Lepidoptera,Noctuidae,Noctua,Noctua orbona,Noctua orbona,98,ACCEPTED,EXACT,SPECIES,london31May2023
1789695,Lepidoptera,Noctuidae,Noctua,Noctua pronuba,Noctua pronuba,98,ACCEPTED,EXACT,SPECIES,london31May2023
5110644,Lepidoptera,Noctuidae,Nonagria,Nonagria typhae,Nonagria typhae,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770416,Lepidoptera,Noctuidae,Ochropleura,Ochropleura leucogaster,Ochropleura leucogaster,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770477,Lepidoptera,Noctuidae,Ochropleura,Ochropleura plecta,Ochropleura plecta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1766510,Lepidoptera,Noctuidae,Oligia,Oligia fasciuncula,Oligia fasciuncula,98,ACCEPTED,EXACT,SPECIES,london31May2023
1766410,Lepidoptera,Noctuidae,Oligia,Oligia latruncula,Oligia latruncula,98,ACCEPTED,EXACT,SPECIES,london31May2023
7895336,Lepidoptera,Noctuidae,Oligia,Oligia strigilis,Oligia strigilis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1766418,Lepidoptera,Noctuidae,Oligia,Oligia versicolor,Oligia versicolor,98,ACCEPTED,EXACT,SPECIES,london31May2023
